fonte,origem_tipo,pais,classe,titulo,tipo,fase_produto,produto,categoria,valor,score,ano,link,origem,score_final
festivals and mercados Build audiences for your projects,outro,Não identificado,oportunidade,"News For research, data or industry resources , please visit Insights or the Resource Library . For media enquiries, head to our News section for the latest announcements and contact details. Contact Us We welcome your questions and are here to help connect you with the right information or department. There are a number of ways to contact Screen Australia, depending on your enquiry. Home Contact Us Before getting in touch, you may find what you need on our website. If your enquiry relates to funding and support ,",mercado,mercado,mercado_pitch_coproducao,audiovisual,,-66,,https://www.screenaustralia.gov.au/news/,https://www.screenaustralia.gov.au/contact-us,-46
festivals and mercados Build audiences for your projects,outro,Não identificado,oportunidade,"Resource Library For research, data or industry resources , please visit Insights or the Resource Library . For media enquiries, head to our News section for the latest announcements and contact details. Contact Us We welcome your questions and are here to help connect you with the right information or department. There are a number of ways to contact Screen Australia, depending on your enquiry. Home Contact Us Before getting in touch, you may find what you need on our website. If your enquiry relates to funding an",mercado,mercado,mercado_pitch_coproducao,audiovisual,,-66,,https://www.screenaustralia.gov.au/resource-library/,https://www.screenaustralia.gov.au/contact-us,-46
FCC - Fundação Catarinense de Cultura - HOME,estadual,Brasil,oportunidade,Sistema Estadual de Museus oferece oficina virtual sobre sustentabilidade e financiamento para museus,formacao,nao identificado,formacao_mentoria,cultura,,-55,,https://cultura.sc.gov.br/noticias/26361-sistema-estadual-de-museus-oferece-oficina-virtual-sobre-sustentabilidade-e-financiamento-para-museus,https://cultura.sc.gov.br,-55
MinC,federal,Brasil,oportunidade,Governo da Bahia abre quatro editais culturais para o São João 2026,outro,nao identificado,nao identificado,cultura,,-55,2026,http://www.ba.gov.br/cultura/noticias/2026-05/63996/governo-da-bahia-abre-quatro-editais-culturais-para-o-sao-joao-2026,https://ba.gov.br/cultura,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,Agenda Agenda Secretário de Estado de Cultura e Turismo,outro,nao identificado,nao identificado,cultura,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,Agenda Agenda Secretário de Estado de Cultura e Turismo,outro,nao identificado,nao identificado,cultura,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,CONTRASTE CONTRASTE | ACESSIBILIDADE | AGENDA DO SECRETÁRIO | FALE CONOSCO | TRANSPARÊNCIA,outro,nao identificado,nao identificado,inovacao,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,CONTRASTE CONTRASTE | ACESSIBILIDADE | AGENDA DO SECRETÁRIO | FALE CONOSCO | TRANSPARÊNCIA,outro,nao identificado,nao identificado,inovacao,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,"Fale Conosco Agenda Secretário de Estado de Cultura e Turismo A Secretaria Institucional Missão, Visão e Valores Comissão de Ética Programa de Integridade Organograma Quem é Quem Lei Geral de Proteção de Dados Assessorias Técnicas Assessoria para Arquivos Assessoria para Bibliote",outro,nao identificado,nao identificado,cultura,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,"Fale Conosco Agenda Secretário de Estado de Cultura e Turismo A Secretaria Institucional Missão, Visão e Valores Comissão de Ética Programa de Integridade Organograma Quem é Quem Lei Geral de Proteção de Dados Assessorias Técnicas Assessoria para Arquivos Assessoria para Bibliote",outro,nao identificado,nao identificado,cultura,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,TRANSPARÊNCIA CONTRASTE | ACESSIBILIDADE | AGENDA DO SECRETÁRIO | FALE CONOSCO | TRANSPARÊNCIA,outro,nao identificado,nao identificado,inovacao,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11/94-transparencia/6265-transparencia,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-preliminar-dos-editais-da-lpg-de-02-a-11,-55
Programa de Desenvolvimento do Audiovisual Mineiro,estadual,Brasil,oportunidade,TRANSPARÊNCIA CONTRASTE | ACESSIBILIDADE | AGENDA DO SECRETÁRIO | FALE CONOSCO | TRANSPARÊNCIA,outro,nao identificado,nao identificado,inovacao,,-55,,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final/94-transparencia/6265-transparencia,https://www.secult.mg.gov.br/editais/editais-02-ao-11/resultado-final,-55
SELEÇÃO DE REALIZADORES AUDIOVISUAIS PARA RESIDÊNCIA EM CINEMA DIRETO INTEGRANDO A PROGRAMAÇÃO DA CARTEIRA DE PROJETOS DA PARAÍBA NO ÂMBITO DA TEMPORADA BRASIL-FRANÇA 2025,estadual,Brasil,oportunidade,Governo abre inscrições para vagas remanescentes do Projeto Limite do Visível no campus de Patos,trabalho,festival_inscricao,nao identificado,inovacao,,-55,,https://paraiba.pb.gov.br/diretas/secretaria-da-ciencia-tecnologia-inovacao-e-ensino-superior/noticias/governo-abre-inscricoes-para-vagas-remanescentes-do-projeto-limite-do-visivel-no-campus-de-patos,https://paraiba.pb.gov.br/diretas/secretaria-da-ciencia-tecnologia-inovacao-e-ensino-superior,-55
FCC - Fundação Catarinense de Cultura - HOME,federal,Brasil,oportunidade,PNAB SC: Conheça os editais em andamento no segundo ciclo,edital,festival_inscricao,nao identificado,cultura,,-65,,https://cultura.sc.gov.br/noticias/26351-pnab-sc-conheca-os-editais-com-inscricoes-abertas-no-segundo-ciclo-da-polot,https://cultura.sc.gov.br,-55
MinC,federal,Brasil,oportunidade,Prorrogado a divulgação do resultado preliminar da seleção de shows do Fica 2026,outro,nao identificado,nao identificado,cultura,,4,2026,https://goias.gov.br/cultura/prorrogado-a-divulgacao-do-resultado-preliminar-da-selecao-de-shows-do-fica-2026/,https://goias.gov.br/cultura,-56
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo X - Formulário de recurso 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",formacao,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20X%20-%20Formul%C3%A1rio%20de%20recurso.doc,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Baixar 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",formacao,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20X%20-%20Formul%C3%A1rio%20de%20recurso.doc,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"ANEXO VIII - Formulário de Projeto 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/ANEXO%20VIII%20-%20Formul%C3%A1rio%20de%20Projeto.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"ATA COMISSÃO JULGADORA 019 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/ATA%20COMISS%C3%83O%20JULGADORA%20019.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"ATO DE CONFIRMAÇÃO DE DOCUMENTAÇÃO 019 (1) 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/ATO%20DE%20CONFIRMA%C3%87%C3%83O%20DE%20DOCUMENTA%C3%87%C3%83O%20019%20%281%29.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo II - Declaração de Participação 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20II%20-%20Declara%C3%A7%C3%A3o%20de%20Participa%C3%A7%C3%A3o.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo III - Orientações para apresentação de Portfólio em Artes Visuais 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20III%20-%20Orienta%C3%A7%C3%B5es%20para%20apresenta%C3%A7%C3%A3o%20de%20Portf%C3%B3lio%20em%20Artes%20Visuais.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo IV - Currículo 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20IV%20-%20Curr%C3%ADculo.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo V - Carta de Intenção 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20V%20-%20Carta%20de%20Inten%C3%A7%C3%A3o.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo VI - Declaração de Artista Estreante 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20VI%20-%20Declara%C3%A7%C3%A3o%20de%20Artista%20Estreante.pdf,https://secult.es.gov.br/editais-2018,-57
Reveja as Imersões,estadual,Brasil,oportunidade,"Anexo VII - Minuta Termo Compromisso 019/2018 - Exposições de Artes Visuais Seleção de Projetos de Exposições de Artes Visuais na Galeria Homero Massena - GHM e no Museu de Arte do Espírito santo Dionísio Del Santo - MAES, a artistas ou Grupos, oportunizando aos mesmos a divulgação, aprimoramento e desenvolvimento do seu trabalho. Valor: 2 prêmios de R$ 25.000,00 e 1 prêmio de R$ 20.000,00 (para GHM); 2 prêmios de R$ 70.000,00 (para o MAES). | Total: R$",premio,desenvolvimento,desenvolvimento_roteiro,cultura,"R$ 25.000,00",3,2018,https://secult.es.gov.br/media/2018/EDITAIS%202018/019/Anexo%20VII%20-%20Minuta%20Termo%20Compromisso.pdf,https://secult.es.gov.br/editais-2018,-57
